text_id	text	rank	anger_masked	boredom_masked	disgust_masked	fear_masked	guilt_shame_masked	joy_masked	pride_masked	relief_masked	sadness_masked	surprise_masked	trust_masked	disgust_unmasked	trust_unmasked	pride_unmasked	relief_unmasked	boredom_unmasked	fear_unmasked	surprise_unmasked	guilt_shame_unmasked	joy_unmasked	sadness_unmasked	anger_unmasked	storytelling_mixed_domain	storytelling_one_domain	global_abs_hedge	final_hedge	avg_hedge	first_abs_hedge	first_hedge	final_abs_hedge
114	Gambling should be banned. All the people that suffer harshly from gambling - the heavy gamblers, started small. Legal gambling leads to much more people starting small and eventually deteriorate to heavy gambling	0.75	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0666666666666666	1	0.2	0
116	Flu vaccination should not be mandatory. Allergic reactions in children can cause permanent injury that constantly reduces their quality of life.	0.571428571	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0625	0.1026785714285714	1	0.1428571428571428	1
117	We should ban doping in sport. Allowing doping in pro sports would increase pressure on athletes at a younger and younger age to start using drugs.	0.583333333	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0476190476190476	0.0952380952380952	1	0.1428571428571428	1
118	We should ban doping in sport. Allowing doping in sports would be unethical not just in professional sports, but also at the Olympic and college level.	0.5	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0454545454545454	0.0941558441558441	1	0.1428571428571428	1
119	We should ban doping in sport. Allowing doping in sports would lead to a public health crisis and result in athletes dying.	0.636363636	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0588235294117647	0.1008403361344537	1	0.1428571428571428	1
120	We should legalize doping in sport. Allowing doping mean furthering human ability, making amateurs to further their goals and try to push themself further.	0.222222222	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0714285714285714	1	0.1428571428571428	0
121	We should legalize doping in sport. Allowing doping means more research into its health effects so if it is harmful we find out	0.857142857	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0714285714285714	1	0.1428571428571428	0
122	We should ban doping in sport. Allowing doping practically means forcing doping, as the allowance of doping means that anyone that doesn't take the adherent drugs is to become none-competitive.	0.857142857	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0357142857142857	0.0892857142857142	1	0.1428571428571428	1
123	We should ban doping in sport. Allowing doping would destroy the integrity of sports.	0.8	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.1111111111111111	0.1269841269841269	1	0.1428571428571428	1
124	We should ban doping in sport. Allowing for doping degrades the athletic performances we see from our athletes, making their athletic accomplishments artificially enhanced and less impressive.	0.727272727	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0.0	0.0714285714285714	1	0.1428571428571428	0
125	Gambling should not be banned. Allowing people to gamble is consistent with the principle of individual liberty.	0.571428571	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
126	Gambling should be banned. Allowing sports fans to gamble is a rigged concept. By definition, sports fans are lunatics. Ask any Mets fan. Putting money behind irrationality is a recipe for disaster. A better monetary/emotional investment is deep psychotherapy.	0.363636364	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0.0	0.0333333333333333	1	0.2	0
127	Online shopping brings more good than harm. Allows people a greater variety to select from and therefore increases happiness	0.222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
128	Social media brings more harm than good. Allows people to be physicaly removed and thus unaccountable for their statements	0.307692308	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0	0.0	0
129	Social media brings more harm than good. Allows populists to converse directly with citizens in vague slogans instead of actual policies and creates worse decisions overall	0.222222222	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0	0.0	0
130	Online shopping brings more good than harm. Allows social mobility – because of the big competition the prices of crucial products (like computers and smartphones) also decrease, making it more affordable for people who otherwise wouldn't buy it.	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0277777777777777	0.0138888888888888	0	0.0	1
131	Social media brings more harm than good. Almost all students in the digital age recognize that their device steals hours of sleep and study. Studies shown that these technologies are addictive and whose abuse them experience problems of concentration, behavior and school failure.	0.7857142859999999	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
132	We should legalize doping in sport. Already today many athlets use drugs, but these drugs are medically verified because they aren't regulated, which means the illegal drugs are more likely to harm the participants	0.0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0.032258064516129	0.0875576036866359	1	0.1428571428571428	1
133	We should ban fossil fuels. Alternative energy sources can be continually replenished through natural processes, lending them to more stable prices compared to the volatility of fossil fuels.	0.5555555560000001	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.04	0.1033333333333333	1	0.1666666666666666	1
134	We should ban fossil fuels. Alternative energy sources have infinite potential for research and technological advancement because solar and wind energies are technologies, not fuels (which have innovation and depletion caps).	0.818181818	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
135	We should promote autonomous cars. Although autonomous cars are still not perfect, they are safer than human-driven cars.	0.5555555560000001	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
136	Gambling should not be banned. Although gambling can be an addictive problem for some people, the majority of people can gamble responsibly for entertainment. If we ban gambling because it is a problem for some, should we also ban social media?	0.4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.0526315789473684	0.10484544695071	1	0.1666666666666666	1
138	We should promote autonomous cars. Although there may be technical challenges and even dangers in the short term, in the long run autonomous cars will save lives	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0434782608695652	0.1050724637681159	1	0.1666666666666666	1
139	We should abandon vegetarianism. Although vegetables are cheaper, a lot of people don't know how to prepare filling and nutritious meals without meat, making vegetarianism unfeasible for many people.	0.571428571	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0344827586206896	0.1172413793103448	1	0.2	1
140	We should not ban fossil fuels. America became great because of cheap and abundant fossil fuel energy and we have no right to deny the same to other developing countries just because we can afford to subsidize alternative fuels.	0.727272727	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0.0294117647058823	0.0861344537815126	1	0.1428571428571428	1
141	Social media brings more harm than good. Amount of time people spend in face to face conversations is reduced.	0.384615385	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
142	We should promote autonomous cars. An &amp;quot;Autonomous vehicle&amp;quot; has an array of sensors and processing a computing system have capabilities beyond ones of humans. The ethical components are edge cases not caused by AI but rather humans driving causing issues	0.65	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0625	0.0763888888888888	1	0.1666666666666666	1
143	"We should promote autonomous cars. An ""Autonomous vehicle"" has an array of sensors and processing a computing system have capabilities beyond ones of humans. The ethical components are edge cases not caused by AI but rather humans driving causing issues"	0.625	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0625	0.0763888888888888	1	0.1666666666666666	1
144	Social media brings more good than harm. An ability to locate common interest groups, local or otherwise. A quick way to catch up with friends, due to our busy lives.	0.727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
145	We should promote autonomous cars. An autonomous car will be safer , it lowers risk of the driver's inattention or faulty behaviour	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
146	We should allow the sale of violent video games to minors. An increased complexity in video games is known to promotes intelligence in young people.	0.363636364	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0416666666666666	1	0.0833333333333333	0
147	"We should support information privacy laws. An individual's ""Personal"" information ie; Social Security number, personal credit, investment, savings accounts, medical info. etc. must be protected by privacy laws and security to help deter the proliferation of identity theft."	0.923076923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0476190476190476	1	0.1428571428571428	0
148	We should support information privacy laws. An individual has one entity that is influenced and derived from a number of data points. Protection of these data points is as essential as the identity of the individual. Once broken, it cannot be replaced	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.125	0.0669642857142857	1	0.1428571428571428	1
149	We should allow the sale of violent video games to minors. An overwhelming number of nonviolent children and adults have played violent video games.	0.357142857	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0416666666666666	1	0.0833333333333333	0
150	We should adopt vegetarianism. Animal based cuisine is high in saturated fats, leading to health problems in humans	0.454545455	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.1	1	0.2	0
151	We should adopt vegetarianism. Animal flatulence hurts the environment and the longer they live, the more they fart	0.444444444	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.1	1	0.2	0
152	We should abandon vegetarianism. Animals are a lot like ants, they are alive but do not live meaningful lives like humens, just like were allowed to kill ants we should be allowed to eat meat and not be vegetarian	0.214285714	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0.054054054054054	0.127027027027027	1	0.2	2
153	We should adopt vegetarianism. Animals are more likely to be infected with bacteria and parasites dangerous to humans, making them inherently riskier to eat, especially if not fully cooked	0.666666667	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0.074074074074074	0.137037037037037	1	0.2	2
154	We should abandon vegetarianism. Animals can be raised and slaughtered ethically, because they do not have a clear concept of their future lives nor do they have significant aspirations that would be harmed by a painless death.	0.285714286	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0571428571428571	0.1285714285714286	1	0.2	2
155	We should abandon vegetarianism. Animals deserve less rights than humans, and it is legitimate for humans to prioritize their enjoyment over the suffering of animals.	0.272727273	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.1	1	0.2	0
156	We should abandon vegetarianism. Animals does not feel pain the way we do. Animal suffering is not the same as Human suffering and therefore it is not as immoral.	0.181818182	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0666666666666666	1	0.2	0
157	We should adopt vegetarianism. Animals feel pain. In the same way that we attempted to avoid causing people pain, we should avoid causing animals pain	0.545454545	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0526315789473684	0.0842105263157894	1	0.2	1
158	We should adopt vegetarianism. Animals have a right to life as they have consciousness and feel pain. This right is not violated in a meatless diet.	0.705882353	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0666666666666666	1	0.2	0
159	We should adopt vegetarianism. Animals have feelings and emotions. Causing them intense suffering and killing them for our benefit is therefore immoral.	0.8	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0.0	0.0666666666666666	1	0.2	0
160	We should abandon vegetarianism. Animals might have the right not to excessively suffer, but not the right not to be eaten, this means that you don't need to adopt vegetarianism as long as you eat ethically sourced meat.	0.611111111	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0263157894736842	0.1131578947368421	1	0.2	1
161	We should discourage information privacy laws. Anonymous data can be used to solve general humanity problems	0.285714286	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0.2	0.1714285714285714	1	0.1428571428571428	2
162	We should abandon cryptocurrency. Anonymous technology-driven untraceable unguaranteed currency is what we should be avoiding at all costs.	0.461538462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0588235294117647	0.1294117647058823	1	0.2	1
163	Gambling should not be banned. Any activity has a number of people who overdo it--this should not lead to a total ban on this relaxing, or stimulating! form of entertainment for the whole population	0.5	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0.0	0.0683760683760683	1	0.1666666666666666	0
164	Social media brings more harm than good. Any content that is not edited or peer-reviewed can appear superficially as if it has narrative significance, but this includes much illogical, even fabricated, highly inaccurate content	0.583333333	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0.03125	0.015625	0	0.0	1
165	We should discourage information privacy laws. Any data/information that is readily viewed by other people (public pictures, videos, recordings) should NOT be protected.	0.375	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0.0416666666666666	0.0922619047619047	1	0.1428571428571428	1
166	We should promote autonomous cars. Any experimentation and R&D is worthwhile based on the opportunity to learn what works and what doesn't work. Perhaps autonomous cars may fail but the research may give way to autonomously driven boats or forklifts.	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0.1111111111111111	0.0925925925925926	1	0.1666666666666666	2
167	We should support information privacy laws. Any information derived from direct contact with someone or their digital record SHOULD be protected.	0.6	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0.0625	0.1026785714285714	1	0.1428571428571428	1
168	Social media brings more harm than good. Any information shared is believed to be true and trusted without verifying whether the shared information is correct or not. So it gives more chance for irrelevant and incorrect information being shared.	0.9375	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0.0769230769230769	0.0256410256410256	0	0.0	1
170	We should support information privacy laws. Any information that someone does NOT voluntarily share with other people SHOULD be protected.	0.7857142859999999	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0.0666666666666666	0.1047619047619047	1	0.1428571428571428	1
171	We should discourage information privacy laws. Any information that someone voluntarily shares with other people without constraints should not be protected.	0.545454545	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0.0625	0.1026785714285714	1	0.1428571428571428	1
172	Social media brings more harm than good. Any inventions comes devil. Up to the community to define and encourage the use. when wheel was invented, it helped sick have mobility without depending on others. Same wheel helped arrogant tribes expand their empire/bring bad.	0.4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
173	Social media brings more harm than good. Any posting in social media becomes uncontrolled when interpreted at the whim of the reader while releasing sensitive clues to potentially harmful information to the masses.	0.727272727	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
